belongs_to_collection,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,backdrop_path
"{'id': 47630, 'name': 'The Falcon Series', 'poster_path': '/nRTK6yaI3nTJ8phPScu4PCDNCw6.jpg', 'backdrop_path': '/yKrnzgGrJbPLDLffjuI3QwOmJfq.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",44173,tt0034716,en,The Falcon Takes Over,"A society sleuth and a lady reporter try to track down a murderous thug's lost girlfriend.Based on the Raymond Chandler book ""Farewell, My Lovely"".",0.333905,/itxUXpko1QIXSOOgH3wvbFXcCqj.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]",1942-05-29,0.0,65.0,Released,MYSTERY that you'll laugh at...when -- The Falcon TAKES OVER,The Falcon Takes Over,6.0,9.0,/yKrnzgGrJbPLDLffjuI3QwOmJfq.jpg
"{'id': 424842, 'name': 'Maigret (Rowan Atkinson) Collection', 'poster_path': '/tMG2Um7x7IRDHshI6wXeRuxePJd.jpg', 'backdrop_path': '/vEcvyHh7ArUz3mNQeS5KGkJXh97.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",389396,tt5012394,en,Maigret Sets a Trap,"A serial killer strikes in post-war France and it's up to Jules Maigret, a dedicated police commissioner, to hunt the murderer down.",1.861683,/jwUkRByUO51qgIyS79exSvZxjKq.jpg,"[{'name': 'Ealing Studios', 'id': 2650}]",2016-03-28,0.0,120.0,Released,"If I can understand the killer, I can find him",Maigret Sets a Trap,6.9,26.0,/vEcvyHh7ArUz3mNQeS5KGkJXh97.jpg
"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",330459,tt3748528,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,36.567575,/qjiskwlV1qQzRCjpV0cL9pEMF9a.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Allison Shearmur Productions', 'id': 47706}, {'name': 'Black Hangar Studios', 'id': 68738}, {'name': 'Stereo D', 'id': 86561}]",2016-12-14,1056057273.0,133.0,Released,A Rebellion Built on Hope,Rogue One: A Star Wars Story,7.4,5111.0,/d8duYyyC9J5T825Hg7grmaabfxQ.jpg
"{'id': 325470, 'name': 'The Lego Movie Collection', 'poster_path': '/hsBJxdgF1BK1M98dWAaikvTlym7.jpg', 'backdrop_path': '/sQNiamRBTh2aTjQ8aYCJ69MngTM.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",324849,tt4116284,en,The Lego Batman Movie,"In the irreverent spirit of fun that made “The Lego Movie” a worldwide phenomenon, the self-described leading man of that ensemble—Lego Batman—stars in his own big-screen adventure. But there are big changes brewing in Gotham, and if he wants to save the city from The Joker’s hostile takeover, Batman may have to drop the lone vigilante thing, try to work with others and maybe, just maybe, learn to lighten up.",17.070748,/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,"[{'name': 'Lin Pictures', 'id': 2723}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Animal Logic', 'id': 8089}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Lord Miller', 'id': 77973}, {'name': 'LEGO System A/S', 'id': 85983}]",2017-02-08,311950384.0,104.0,Released,Always be yourself. Unless you can be Batman.,The Lego Batman Movie,7.2,1473.0,/sQNiamRBTh2aTjQ8aYCJ69MngTM.jpg
"{'id': 424842, 'name': 'Maigret (Rowan Atkinson) Collection', 'poster_path': '/tMG2Um7x7IRDHshI6wXeRuxePJd.jpg', 'backdrop_path': '/vEcvyHh7ArUz3mNQeS5KGkJXh97.jpg'}","[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",414937,tt5017060,en,Maigret's Dead Man,"Maigret plunges into the murky Parisian underworld.  A series of vicious, murderous attacks on three wealthy farms in Picardy hit the national headlines and the elite Brigade Criminelle at the Quay Des Orfevres is called upon to lend its expertise in tracking down the brutal gang responsible for the slaughter. However, Inspector Maigret is resolute in investigating the murder of an obscure anonymous Parisian, an investigation that ultimately solves both crimes.",4.373708,/t4JsdVdPsTC2zwoXBMWwdglp7ms.jpg,[],2016-12-05,0.0,93.0,Released,,Maigret's Dead Man,6.7,25.0,/vEcvyHh7ArUz3mNQeS5KGkJXh97.jpg
"{'id': 453993, 'name': 'The Wolverine Collection', 'poster_path': '/8Ht4a5A5Ypxh0PjbVoRTzm1kAu3.jpg', 'backdrop_path': '/QtSxEuCwcZSfCTMZfER3nHDVsG.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",263115,tt3315342,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",54.581997,/gGBu0hKw9BGddG8RkRAMX7B6NDB.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Marvel Entertainment', 'id': 7505}, {'name': 'TSG Entertainment', 'id': 22213}]",2017-02-28,616801808.0,137.0,Released,His time has come,Logan,7.6,6310.0,/QtSxEuCwcZSfCTMZfER3nHDVsG.jpg
"{'id': 424202, 'name': 'Trainspotting Collection', 'poster_path': '/6W9nyZ3Daq4zHkfTRIzNgWg6ai6.jpg', 'backdrop_path': '/rIrAfUd5wjkGoDkecNx1aXjGJLu.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",180863,tt2763304,en,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",17.645877,/fbHXfr2N4pI2j7i9RLYiddjotBl.jpg,"[{'name': 'DNA Films', 'id': 284}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Cloud Eight Films', 'id': 6708}, {'name': 'Creative Scotland', 'id': 8087}, {'name': 'Decibel Films', 'id': 8286}, {'name': 'Film4', 'id': 9349}]",2017-01-27,41412709.0,117.0,Released,Face your past. Choose your future.,T2 Trainspotting,7.1,795.0,/rIrAfUd5wjkGoDkecNx1aXjGJLu.jpg
"{'id': 473843, 'name': 'Stake Land Collection', 'poster_path': '/xAwBPbxAlDnSqhHoDNGNXcsTpIO.jpg', 'backdrop_path': '/ejgCF5HlsM3FwxdgzdoEJ7tFN3C.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",410988,tt5843670,en,The Stakelander,"When his home of New Eden is destroyed by a revitalized Brotherhood and its new Vamp leader, Martin finds himself alone in the badlands of America with only the distant memory of his mentor and legendary vampire hunter, Mister, to guide him.",6.044527,/3K9sca6hMxVzCtE7EnAxTjdKWpM.jpg,"[{'name': 'Glass Eye Pix', 'id': 1360}, {'name': 'Last Pictures', 'id': 43352}, {'name': 'Berserker Entertainment', 'id': 80312}]",2016-10-14,0.0,85.0,Released,,Stake Land II: The Stakelander,5.4,36.0,/ejgCF5HlsM3FwxdgzdoEJ7tFN3C.jpg
"{'id': 135416, 'name': 'Prometheus Collection', 'poster_path': '/gMjiXB5dhV8nN77xXnhTIhARE7a.jpg', 'backdrop_path': '/cK83Pq8SJoeSTnLJucr8IWn35KF.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",126889,tt2316204,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world – which has its sole inhabitant the 'synthetic', David, survivor of the doomed Prometheus expedition.",72.884078,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Brandywine Productions', 'id': 19747}, {'name': 'TSG Entertainment', 'id': 22213}]",2017-05-09,232380243.0,122.0,Released,The path to paradise begins in hell.,Alien: Covenant,5.7,2677.0,/cK83Pq8SJoeSTnLJucr8IWn35KF.jpg
"{'id': 529, 'name': 'Wallace & Gromit Collection', 'poster_path': '/993pCCMO9g9RQUtNDxQgE1B330H.jpg', 'backdrop_path': '/huyrvVKEKa9czUY89fnvaAVAtkX.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",211798,tt0339881,en,Wallace & Gromit's Cracking Contraptions,Wallace and Gromit try out a number of their latest inventions which rarely work as planned.,1.090578,/rU9GfwPzMCZOhuoqKQg699qTedC.jpg,"[{'name': 'Aardman Animations', 'id': 297}]",2002-10-15,0.0,17.0,Released,,Wallace & Gromit's Cracking Contraptions,6.7,14.0,/huyrvVKEKa9czUY89fnvaAVAtkX.jpg
"{'id': 134897, 'name': 'The Smurfs (Theatrical) Collection', 'poster_path': '/m5p3J2GVAWkHc5UW7mDGXCt7nO7.jpg', 'backdrop_path': '/wMtKE8b0iBt0fZF28vcUiA7ghVt.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",137116,tt2398241,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",16.972835,/diYAZ6CKUuRAqLYMB2AyVutEFm0.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures Animation', 'id': 2251}, {'name': 'Kerner Entertainment Company', 'id': 7311}]",2017-03-23,197183546.0,89.0,Released,,Smurfs: The Lost Village,6.2,311.0,/wMtKE8b0iBt0fZF28vcUiA7ghVt.jpg
"{'id': 86110, 'name': 'Diary of a Wimpy Kid Collection', 'poster_path': '/4Miizfzuds4ldROTff9vB0Z3EId.jpg', 'backdrop_path': '/hTbw2nLM44eE5m7ZIIXodcoDR1X.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",417830,tt6003368,en,Diary of a Wimpy Kid: The Long Haul,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,28.176992,/mSBUClLuB70a2unFvW4m48OG9VF.jpg,"[{'name': 'Twentieth Century Fox', 'id': 7392}]",2017-05-19,40120144.0,91.0,Released,,Diary of a Wimpy Kid: The Long Haul,6.1,48.0,/hTbw2nLM44eE5m7ZIIXodcoDR1X.jpg
"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",337339,tt4630562,en,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",48.573287,/g52r6ZXqRPfRagwsOaorOGWxOk3.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Original Film', 'id': 333}, {'name': 'One Race Films', 'id': 7154}]",2017-04-12,1238764765.0,136.0,Released,Family no more,The Fate of the Furious,6.8,3803.0,/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg
"{'id': 87118, 'name': 'Cars Collection', 'poster_path': '/uq3N2SFj1Y06zA6LzCQPkmBdaaE.jpg', 'backdrop_path': '/yPyhZ5OpYs68Bb8u0PZ1tH0QIgd.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",260514,tt3606752,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",19.148182,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]",2017-06-15,350170057.0,109.0,Released,"From this moment, everything will change",Cars 3,6.6,718.0,/yPyhZ5OpYs68Bb8u0PZ1tH0QIgd.jpg
"{'id': 166373, 'name': 'The Marine Collection', 'poster_path': '/7sPY1VK4yD5Zlv16DUei65rtrjn.jpg', 'backdrop_path': '/rpUficLJq3I7GvRafTVT1TVRsms.jpg'}","[{'id': 28, 'name': 'Action'}]",445993,tt5781798,en,The Marine 5: Battleground,"While working as an EMT back stateside Jake Carter after responding to a distress call, finds himself caught up protecting a person of interest from a biker gang ruthlessly hunting them down.",9.930139,/9dbZqft6gS34f4qVncU6APBAKWU.jpg,"[{'name': 'WWE Studios', 'id': 10339}]",2017-03-16,0.0,0.0,Released,One Marine. Two Gangs. One Long Night,The Marine 5: Battleground,5.9,26.0,/rpUficLJq3I7GvRafTVT1TVRsms.jpg
"{'id': 288882, 'name': 'Bloodfight', 'poster_path': '/evay4I1XUFSUBhoRqn5RgtInGmZ.jpg', 'backdrop_path': '/eD9lUIEOwGxS3WD5kSYtPQxO6tb.jpg'}","[{'id': 28, 'name': 'Action'}]",41289,tt0140859,en,Bloodfight,"Master martial artist Masahiro Kai is a shadow of the champion fighter and trainer he once was. After his protégé was slain in a no-holds-barred, underground fight by the incomparable Chang Lee, Kai slips into a numbing alcohol-induced stupor to try to forget the past.",0.255977,/bCepMAPSl6CZeDS5FaDBx5Te3by.jpg,"[{'name': 'Kurata Film Company', 'id': 31030}]",1989-06-24,0.0,100.0,Released,Beneath the fight. Beyond the fight. Become the warrior,Bloodfight,9.0,1.0,/eD9lUIEOwGxS3WD5kSYtPQxO6tb.jpg
"{'id': 363092, 'name': 'Mythica Collection', 'poster_path': '/nbsXfLZmgkwjB9mZ5p9Bt5SOFRY.jpg', 'backdrop_path': '/nL8ZqjrpblbQHWiQEjj9Scp91C8.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",401689,tt5327922,en,Mythica: The Godslayer,"As the Lich King's zombie legions ravage the world, a cursed young sorceress (Marek) embarks on a quest to obtain a weapon from the gods, with her friend Dagen, a self-serving half-elf rogue. But when she joins her sworn enemy in a desperate attempt to save the world, she must recover the good in herself before her friends are all dead, and defeat the Lich King before the gods are destroyed and the world forever enslaved.",3.856398,/a2RjGmJPfk3Wcb8wMoLe5dkxeMj.jpg,"[{'name': 'Mainstay Productions', 'id': 9074}, {'name': 'Arrowstorm Entertainment', 'id': 14787}]",2016-12-17,0.0,118.0,Released,,Mythica: The Godslayer,5.3,14.0,/nL8ZqjrpblbQHWiQEjj9Scp91C8.jpg
"{'id': 397842, 'name': 'The Amityville Horror Collection', 'poster_path': '/8uCu7d43IHPwFfNS2qCyVuRP1cP.jpg', 'backdrop_path': '/kPfuozrsE7pmFFolkR0xFicZDJT.jpg'}","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",203835,tt1935897,en,Amityville: The Awakening,"Belle, her little sister, and her comatose twin brother move into a new house with their single mother Joan in order to save money to help pay for her brother's expensive healthcare. But when strange phenomena begin to occur in the house including the miraculous recovery of her brother, Belle begins to suspect her Mother isn't telling her everything and soon realizes they just moved into the infamous Amityville house.",20.712818,/nkvUaKRYG70QouZtHlnUSoDBRGC.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Dimension Films', 'id': 7405}]",2017-06-30,0.0,85.0,Released,Every house has a history. This one has a legend.,Amityville: The Awakening,5.8,98.0,/kPfuozrsE7pmFFolkR0xFicZDJT.jpg
"{'id': 224026, 'name': 'Monster High Collection', 'poster_path': '/z230ua2CDBkPAQCOUmENphU9Hm9.jpg', 'backdrop_path': '/kDsPcm1Qx5zjPNAZ80dBSHdTowH.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",447113,tt6536944,en,Monster High: Electrified,"When Clawdeen dreams of opening a salon made for monsters and normies, Frankie has the perfect place - an abandoned power station outside town. But the idea sparks negative voltage when Moanica plots to ruin the whole thing, and replace the celebration with something a little more... shocking!",7.170738,/xmmFpf6PD2JVEbrvqQWLe3zPMmv.jpg,"[{'name': 'Mattel Creations', 'id': 87780}]",2017-04-04,0.0,72.0,Released,Dreams are just a spark away!,Monster High: Electrified,6.9,8.0,/kDsPcm1Qx5zjPNAZ80dBSHdTowH.jpg
"{'id': 86066, 'name': 'Despicable Me Collection', 'poster_path': '/xIXhIlZDRmSSfNbpN7kBCm5hg39.jpg', 'backdrop_path': '/15IZl405E664QDVxpFJBl7TtLmw.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",324852,tt3469046,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,36.631519,/5qcUGqWoWhEsoQwNUrtf3y3fcWn.jpg,"[{'name': 'Illumination Entertainment', 'id': 6704}]",2017-06-15,1020063384.0,96.0,Released,Oh brother.,Despicable Me 3,6.2,2002.0,/15IZl405E664QDVxpFJBl7TtLmw.jpg
"{'id': 424842, 'name': 'Maigret (Rowan Atkinson) Collection', 'poster_path': '/tMG2Um7x7IRDHshI6wXeRuxePJd.jpg', 'backdrop_path': '/vEcvyHh7ArUz3mNQeS5KGkJXh97.jpg'}","[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",452142,tt6326286,en,Maigrets Night at the Crossroads,"A complex tale of murder, deceit and greed set in an isolated country community.",1.491167,/saUVzKsfSnrMT31aQ708B7TjrEd.jpg,[],2017-04-16,0.0,88.0,Released,,Maigrets Night at the Crossroads,7.0,6.0,/vEcvyHh7ArUz3mNQeS5KGkJXh97.jpg
"{'id': 173710, 'name': 'Planet of the Apes (Reboot) Collection', 'poster_path': '/qQrEMycfVN2gRlKTLWGn0QdOnSk.jpg', 'backdrop_path': '/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",281338,tt3450958,en,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",146.161786,/3vYhLLxrTtZLysXtIWktmd57Snv.jpg,"[{'name': 'Chernin Entertainment', 'id': 7076}]",2017-07-11,369907963.0,140.0,Released,For freedom. For family. For the planet.,War for the Planet of the Apes,6.7,1675.0,/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg
"{'id': 169452, 'name': 'DragonHeart Collection', 'poster_path': '/bZsqwJnO65wlZ3ez7dopUQMYALY.jpg', 'backdrop_path': '/hRucBWgzCc7iA9avUE2k5gc7dkj.jpg'}","[{'id': 12, 'name': 'Adventure'}]",451644,tt5610626,en,Dragonheart: Battle for the Heartfire,"When the King Gareth dies, his potential heirs, twin grandchildren who possess the dragon’s unique strengths, use their inherited powers against each other to vie for the throne. When Drago’s source of power – known as the Heartfire – is stolen, more than the throne is at stake; the siblings must end their rivalry with swords and sorcery or the kingdom may fall.",7.794894,/xMFfqIvSqDb5zBLelDHRbjec4Ua.jpg,[],2017-06-13,0.0,98.0,Released,,Dragonheart: Battle for the Heartfire,5.7,25.0,/hRucBWgzCc7iA9avUE2k5gc7dkj.jpg
"{'id': 97445, 'name': 'Air Bud Collection', 'poster_path': '/6uJ2GXA5kBskJx6emTuHyp2S3ww.jpg', 'backdrop_path': '/3iROV2GdrAFz6lbrGneQLt8lc7K.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",20755,tt0161220,en,Air Bud 3: World Pup,"In this second heartwarming and hilarious sequel to the popular favorite, Air Bud masters two new starring roles: soccer (real football) player and fatherhood. Loaded with laughs and cool soccer action, Buddy teams up alongside U.S. women's soccer greats.",7.584444,/vELV96fYh44AhwtYkcPGJxhrqet.jpg,[],2001-06-29,0.0,83.0,Released,,Air Bud 3: World Pup,4.5,35.0,/3iROV2GdrAFz6lbrGneQLt8lc7K.jpg
"{'id': 8650, 'name': 'Transformers Collection', 'poster_path': '/vOUPHWV8aGXq4yYQ2csje5LdT6g.jpg', 'backdrop_path': '/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",335988,tt3371366,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",39.186819,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Angry Films', 'id': 12087}, {'name': 'Hasbro Studios', 'id': 22826}]",2017-06-21,604942143.0,149.0,Released,"For one world to live, the other must die.",Transformers: The Last Knight,6.2,1440.0,/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg
